timestamp,co2,temperature,humidity,pressure
2020-02-29 05:41:03,421,0,0,0
2020-02-29 05:41:52,0,25.07,27.1,100245
2020-02-29 05:42:03,421,0,0,0
2020-02-29 05:42:53,0,25.08,27.1,100249
2020-02-29 05:43:02,421,0,0,0
2020-02-29 05:43:54,0,25.07,27.1,100241
2020-02-29 05:44:55,0,25.07,27.1,100241
2020-02-29 05:45:03,422,0,0,0
2020-02-29 05:45:56,0,25.07,27.1,100241
2020-02-29 05:46:03,425,0,0,0
2020-02-29 05:46:57,0,25.07,27.1,100246
2020-02-29 05:47:03,426,0,0,0
2020-02-29 05:47:58,0,25.07,27.1,100246
2020-02-29 05:48:03,426,0,0,0
2020-02-29 05:48:59,0,25.07,27.1,100242
2020-02-29 05:49:03,426,0,0,0
2020-02-29 05:50:00,0,25.08,27.1,100240
2020-02-29 05:50:03,427,0,0,0
2020-02-29 05:51:01,0,25.08,27.12,100240
2020-02-29 05:51:03,427,0,0,0
2020-02-29 05:52:02,0,25.08,27.12,100240
2020-02-29 05:52:03,427,0,0,0
2020-02-29 05:53:03,424,25.08,27.12,100237
2020-02-29 05:54:04,0,25.08,27.12,100241
2020-02-29 05:55:03,423,0,0,0
2020-02-29 05:55:05,0,25.08,27.1,100240
2020-02-29 05:56:03,419,0,0,0
2020-02-29 05:56:05,0,25.07,27.1,100240
2020-02-29 05:57:04,418,0,0,0
2020-02-29 05:57:07,0,25.06,27.1,100235
2020-02-29 05:58:04,418,0,0,0
2020-02-29 05:58:08,0,25.06,27.1,100230
2020-02-29 05:59:04,418,0,0,0
2020-02-29 05:59:09,0,25.06,27.11,100230
2020-02-29 06:00:04,418,0,0,0
2020-02-29 06:00:10,0,25.06,27.11,100230
2020-02-29 06:01:04,418,0,0,0
2020-02-29 06:01:11,0,25.06,27.11,100230
2020-02-29 06:02:04,416,0,0,0
2020-02-29 06:02:12,0,25.06,27.1,100230
2020-02-29 06:03:04,416,0,0,0
2020-02-29 06:03:13,0,25.06,27.12,100231
2020-02-29 06:04:04,419,0,0,0
2020-02-29 06:04:14,0,25.06,27.11,100231
2020-02-29 06:05:04,421,0,0,0
2020-02-29 06:05:15,0,25.06,27.12,100228
2020-02-29 06:06:03,421,0,0,0
2020-02-29 06:06:16,0,25.06,27.11,100228
2020-02-29 06:07:03,423,0,0,0
2020-02-29 06:07:17,0,25.06,27.11,100228
2020-02-29 06:08:03,423,0,0,0
2020-02-29 06:08:18,0,25.06,27.11,100228
2020-02-29 06:09:03,423,0,0,0
2020-02-29 06:09:19,0,25.06,27.11,100224
2020-02-29 06:10:04,422,0,0,0
2020-02-29 06:10:20,0,25.06,27.12,100223
2020-02-29 06:11:04,421,0,0,0
2020-02-29 06:11:21,0,25.05,27.12,100223
2020-02-29 06:12:04,421,0,0,0
2020-02-29 06:12:22,0,25.05,27.14,100222
2020-02-29 06:13:04,421,0,0,0
2020-02-29 06:13:23,0,25.06,27.14,100224
2020-02-29 06:14:04,421,0,0,0
2020-02-29 06:14:24,0,25.06,27.14,100224
2020-02-29 06:15:04,418,0,0,0
2020-02-29 06:15:25,0,25.06,27.13,100224
2020-02-29 06:16:04,417,0,0,0
2020-02-29 06:16:26,0,25.06,27.11,100221
2020-02-29 06:17:04,414,0,0,0
2020-02-29 06:17:27,0,25.06,27.11,100221
2020-02-29 06:18:04,416,0,0,0
2020-02-29 06:18:28,0,25.06,27.1,100223
2020-02-29 06:19:04,413,0,0,0
2020-02-29 06:19:29,0,25.06,27.1,100224
2020-02-29 06:20:04,415,0,0,0
2020-02-29 06:20:30,0,25.06,27.1,100227
2020-02-29 06:21:04,415,0,0,0
2020-02-29 06:21:31,0,25.06,27.1,100229
2020-02-29 06:22:04,415,0,0,0
2020-02-29 06:22:33,0,25.06,27.1,100227
2020-02-29 06:23:05,416,0,0,0
