timestamp,co2,temperature,humidity,pressure
2020-02-28 17:33:54,0,25.42,27.89,100275
2020-02-28 17:34:33,938,0,0,0
2020-02-28 17:34:55,0,25.4,27.88,100273
2020-02-28 17:35:33,938,0,0,0
2020-02-28 17:35:56,0,25.42,27.88,100275
2020-02-28 17:36:33,936,0,0,0
2020-02-28 17:36:57,0,25.42,27.89,100275
2020-02-28 17:37:33,932,0,0,0
2020-02-28 17:37:58,0,25.42,27.91,100277
2020-02-28 17:38:33,926,0,0,0
2020-02-28 17:38:59,0,25.41,27.91,100277
2020-02-28 17:39:34,925,0,0,0
2020-02-28 17:40:01,0,25.4,27.91,100279
2020-02-28 17:41:02,0,25.4,27.9,100280
2020-02-28 17:41:33,918,0,0,0
2020-02-28 17:42:02,0,25.4,27.9,100282
2020-02-28 17:42:33,918,0,0,0
2020-02-28 17:43:03,0,25.4,27.9,100282
2020-02-28 17:43:33,918,0,0,0
2020-02-28 17:44:04,0,25.4,27.92,100282
2020-02-28 17:45:05,0,25.4,27.92,100281
2020-02-28 17:45:33,913,0,0,0
2020-02-28 17:46:06,0,25.4,27.91,100279
2020-02-28 17:46:33,913,0,0,0
2020-02-28 17:47:07,0,25.39,27.91,100281
2020-02-28 17:47:33,907,0,0,0
2020-02-28 17:48:08,0,25.38,27.91,100284
2020-02-28 17:48:33,906,0,0,0
2020-02-28 17:49:09,0,25.38,27.93,100284
2020-02-28 17:49:33,904,0,0,0
2020-02-28 17:50:10,0,25.39,27.93,100285
2020-02-28 17:50:34,898,0,0,0
2020-02-28 17:51:12,0,25.39,27.94,100285
2020-02-28 17:51:34,898,0,0,0
2020-02-28 17:52:13,0,25.39,27.93,100285
2020-02-28 17:52:34,900,0,0,0
2020-02-28 17:53:14,0,25.39,27.93,100292
2020-02-28 17:53:34,901,0,0,0
2020-02-28 17:54:14,0,25.39,27.93,100292
2020-02-28 17:54:34,900,0,0,0
2020-02-28 17:55:15,0,25.39,27.93,100289
2020-02-28 17:55:34,897,0,0,0
2020-02-28 17:56:16,0,25.38,27.93,100289
2020-02-28 17:56:34,896,0,0,0
2020-02-28 17:57:17,0,25.38,27.93,100289
2020-02-28 17:57:34,888,0,0,0
2020-02-28 17:58:18,0,25.37,27.94,100294
2020-02-28 17:58:33,888,0,0,0
2020-02-28 17:59:19,0,25.37,27.94,100294
2020-02-28 17:59:33,888,0,0,0
